preprocessing,k1,b,query_id,precision_at_10,recall_at_10,average_precision
without_stopwords_with_stemming,0.5,1.0,9,0.3,1.0,0.8055555555555555
without_stopwords_with_stemming,0.5,1.0,90,0.2,0.15384615384615385,0.17107127080248172
without_stopwords_with_stemming,0.5,1.0,91,0.4,0.4444444444444444,0.40088486624989167
without_stopwords_with_stemming,0.5,1.0,92,0.7,0.5384615384615384,0.5036337548457774
without_stopwords_with_stemming,0.5,1.0,93,0.1,1.0,0.5
without_stopwords_with_stemming,0.5,1.0,94,0.6,0.5,0.553846348426032
without_stopwords_with_stemming,0.5,1.0,95,0.2,1.0,0.3666666666666667
without_stopwords_with_stemming,0.5,1.0,96,0.6,0.46153846153846156,0.44047600301273965
without_stopwords_with_stemming,0.5,1.0,97,0.3,0.3,0.2003863646215855
without_stopwords_with_stemming,0.5,1.0,98,0.0,0.0,0.021401598385233943
without_stopwords_with_stemming,0.5,1.0,99,0.2,0.5,0.25654523172905525
without_stopwords_with_stemming,1.2,0.0,1,0.4,0.14285714285714285,0.1707381400001573
without_stopwords_with_stemming,1.2,0.0,10,0.1,0.125,0.10831726674968593
without_stopwords_with_stemming,1.2,0.0,100,0.3,0.3333333333333333,0.25103468720974365
without_stopwords_with_stemming,1.2,0.0,101,0.5,0.8333333333333334,0.6468253968253969
without_stopwords_with_stemming,1.2,0.0,102,0.1,0.25,0.1149187306501548
without_stopwords_with_stemming,1.2,0.0,103,0.1,0.5,0.10079239302694137
without_stopwords_with_stemming,1.2,0.0,104,0.1,0.2,0.14412662078304905
without_stopwords_with_stemming,1.2,0.0,105,0.4,0.8,0.47166666666666657
without_stopwords_with_stemming,1.2,0.0,106,0.3,0.6,0.3486549707602339
without_stopwords_with_stemming,1.2,0.0,107,0.2,0.2857142857142857,0.281437839733949
without_stopwords_with_stemming,1.2,0.0,108,0.5,0.7142857142857143,0.7524743230625583
without_stopwords_with_stemming,1.2,0.0,109,0.0,0.0,0.0368776525766156
without_stopwords_with_stemming,1.2,0.0,11,0.1,0.14285714285714285,0.15635959278816422
without_stopwords_with_stemming,1.2,0.0,110,0.0,0.0,0.028829586687570418
without_stopwords_with_stemming,1.2,0.0,111,0.1,0.14285714285714285,0.22119095552541368
without_stopwords_with_stemming,1.2,0.0,112,0.1,0.5,0.31666666666666665
without_stopwords_with_stemming,1.2,0.0,113,0.1,0.25,0.07292067779725471
without_stopwords_with_stemming,1.2,0.0,114,0.1,0.25,0.15246426618761227
without_stopwords_with_stemming,1.2,0.0,115,0.1,0.25,0.036224150340208476
without_stopwords_with_stemming,1.2,0.0,116,0.2,0.4,0.08982913475795766
without_stopwords_with_stemming,1.2,0.0,117,0.0,0.0,0.028205128205128206
without_stopwords_with_stemming,1.2,0.0,118,0.2,0.6666666666666666,0.28703703703703703
without_stopwords_with_stemming,1.2,0.0,119,0.1,1.0,0.5
without_stopwords_with_stemming,1.2,0.0,12,0.2,0.4,0.2172222222222222
without_stopwords_with_stemming,1.2,0.0,120,0.3,0.3333333333333333,0.33527967740545106
without_stopwords_with_stemming,1.2,0.0,121,0.4,0.5714285714285714,0.4339756533728634
without_stopwords_with_stemming,1.2,0.0,122,0.3,0.3333333333333333,0.23400601839452598
without_stopwords_with_stemming,1.2,0.0,123,0.0,0.0,0.09545454545454546
without_stopwords_with_stemming,1.2,0.0,124,0.0,0.0,0.0038213905661513047
without_stopwords_with_stemming,1.2,0.0,125,0.4,0.23529411764705882,0.23402670765768216
without_stopwords_with_stemming,1.2,0.0,126,0.2,0.25,0.26345850465657705
without_stopwords_with_stemming,1.2,0.0,127,0.1,0.2,0.12252465656242409
without_stopwords_with_stemming,1.2,0.0,128,0.0,0.0,0.01613212982523526
without_stopwords_with_stemming,1.2,0.0,129,0.4,0.5714285714285714,0.4252962884110425
without_stopwords_with_stemming,1.2,0.0,13,0.0,0.0,0.0027300464228189473
without_stopwords_with_stemming,1.2,0.0,130,0.3,0.6,0.46139143730886845
without_stopwords_with_stemming,1.2,0.0,131,0.2,0.25,0.2706232030745761
without_stopwords_with_stemming,1.2,0.0,132,0.7,0.4666666666666667,0.7117861458573532
without_stopwords_with_stemming,1.2,0.0,133,0.2,0.2857142857142857,0.4101556706598723
without_stopwords_with_stemming,1.2,0.0,134,0.1,0.5,0.5172413793103449
without_stopwords_with_stemming,1.2,0.0,135,0.5,0.625,0.5245535714285714
without_stopwords_with_stemming,1.2,0.0,136,0.2,0.6666666666666666,0.24444444444444444
without_stopwords_with_stemming,1.2,0.0,137,0.1,0.25,0.15603803779159228
without_stopwords_with_stemming,1.2,0.0,138,0.1,0.5,0.5222222222222223
without_stopwords_with_stemming,1.2,0.0,139,0.0,0.0,0.009380301902481876
without_stopwords_with_stemming,1.2,0.0,14,0.1,0.5,0.5476190476190477
without_stopwords_with_stemming,1.2,0.0,140,0.2,0.3333333333333333,0.1237126095271246
without_stopwords_with_stemming,1.2,0.0,141,0.1,0.16666666666666666,0.12445684404757236
without_stopwords_with_stemming,1.2,0.0,142,0.0,0.0,0.05
without_stopwords_with_stemming,1.2,0.0,143,0.1,0.5,0.5909090909090909
without_stopwords_with_stemming,1.2,0.0,144,0.3,0.5,0.2795751633986928
without_stopwords_with_stemming,1.2,0.0,145,0.1,0.14285714285714285,0.15249678916364767
without_stopwords_with_stemming,1.2,0.0,146,0.2,1.0,0.41666666666666663
without_stopwords_with_stemming,1.2,0.0,147,0.4,0.4,0.3121783039478422
without_stopwords_with_stemming,1.2,0.0,148,0.2,0.3333333333333333,0.19235572782084412
without_stopwords_with_stemming,1.2,0.0,149,0.3,0.2727272727272727,0.3081770135180433
without_stopwords_with_stemming,1.2,0.0,15,0.2,1.0,0.75
without_stopwords_with_stemming,1.2,0.0,150,0.2,1.0,1.0
without_stopwords_with_stemming,1.2,0.0,151,0.0,0.0,0.026590166429210516
without_stopwords_with_stemming,1.2,0.0,152,0.0,0.0,0.017153811884478985
without_stopwords_with_stemming,1.2,0.0,153,0.3,0.42857142857142855,0.28100458494465447
without_stopwords_with_stemming,1.2,0.0,154,0.2,1.0,0.8333333333333333
without_stopwords_with_stemming,1.2,0.0,155,0.1,0.16666666666666666,0.1451289277216552
without_stopwords_with_stemming,1.2,0.0,156,0.7,0.5,0.5194176194132292
without_stopwords_with_stemming,1.2,0.0,157,0.4,0.10256410256410256,0.27019082329360344
without_stopwords_with_stemming,1.2,0.0,158,0.2,0.25,0.3098580002898659
without_stopwords_with_stemming,1.2,0.0,159,0.0,0.0,0.06472027741817597
without_stopwords_with_stemming,1.2,0.0,16,0.1,0.3333333333333333,0.1416531823085221
without_stopwords_with_stemming,1.2,0.0,160,0.1,0.2,0.22139416489832214
without_stopwords_with_stemming,1.2,0.0,161,0.3,0.5,0.4659366057671142
without_stopwords_with_stemming,1.2,0.0,162,0.1,0.125,0.23349814948162903
without_stopwords_with_stemming,1.2,0.0,163,0.2,0.6666666666666666,0.20873015873015868
without_stopwords_with_stemming,1.2,0.0,164,0.4,0.5,0.5523490878132717
without_stopwords_with_stemming,1.2,0.0,165,0.2,1.0,0.3611111111111111
without_stopwords_with_stemming,1.2,0.0,166,0.0,0.0,0.04078381002870663
without_stopwords_with_stemming,1.2,0.0,167,0.2,1.0,1.0
without_stopwords_with_stemming,1.2,0.0,168,0.0,0.0,0.025072463768115942
without_stopwords_with_stemming,1.2,0.0,169,0.2,0.5,0.215118443827235
without_stopwords_with_stemming,1.2,0.0,17,0.1,0.5,0.17901234567901234
without_stopwords_with_stemming,1.2,0.0,170,0.4,0.6666666666666666,0.462797619047619
without_stopwords_with_stemming,1.2,0.0,171,0.3,1.0,0.5317460317460317
without_stopwords_with_stemming,1.2,0.0,172,0.4,1.0,0.6791666666666667
without_stopwords_with_stemming,1.2,0.0,173,0.2,1.0,0.8333333333333333
without_stopwords_with_stemming,1.2,0.0,174,0.1,0.2,0.051521847196437084
without_stopwords_with_stemming,1.2,0.0,175,0.0,0.0,0.04029978291373727
without_stopwords_with_stemming,1.2,0.0,176,0.0,0.0,0.044505860082753444
without_stopwords_with_stemming,1.2,0.0,177,0.3,0.6,0.6417748917748918
without_stopwords_with_stemming,1.2,0.0,178,0.3,0.75,0.6575757575757576
without_stopwords_with_stemming,1.2,0.0,179,0.2,0.5,0.4767628205128205
without_stopwords_with_stemming,1.2,0.0,18,0.1,0.3333333333333333,0.3534932994332327
without_stopwords_with_stemming,1.2,0.0,180,0.3,0.42857142857142855,0.38453313927451854
without_stopwords_with_stemming,1.2,0.0,181,0.1,0.2,0.1535501991112716
without_stopwords_with_stemming,1.2,0.0,182,0.2,1.0,0.8333333333333333
without_stopwords_with_stemming,1.2,0.0,183,0.7,0.5384615384615384,0.6314408272995722
without_stopwords_with_stemming,1.2,0.0,184,0.3,0.42857142857142855,0.23480279847788174
without_stopwords_with_stemming,1.2,0.0,185,0.6,0.6666666666666666,0.802116402116402
without_stopwords_with_stemming,1.2,0.0,186,0.3,0.1875,0.1410799672892287
without_stopwords_with_stemming,1.2,0.0,187,0.2,0.3333333333333333,0.14911369138554162
without_stopwords_with_stemming,1.2,0.0,188,0.5,0.45454545454545453,0.37726051502884167
without_stopwords_with_stemming,1.2,0.0,189,0.2,0.2222222222222222,0.14561219007686194
without_stopwords_with_stemming,1.2,0.0,19,0.1,0.1111111111111111,0.05891179134455698
without_stopwords_with_stemming,1.2,0.0,190,0.3,0.6,0.36934065934065935
without_stopwords_with_stemming,1.2,0.0,191,0.3,0.23076923076923078,0.32996505287412403
without_stopwords_with_stemming,1.2,0.0,192,0.3,0.75,0.6205601092896175
without_stopwords_with_stemming,1.2,0.0,193,0.8,0.8888888888888888,0.8226056526689437
without_stopwords_with_stemming,1.2,0.0,194,0.2,0.3333333333333333,0.19630832130832132
without_stopwords_with_stemming,1.2,0.0,195,0.1,0.3333333333333333,0.23758200562324275
without_stopwords_with_stemming,1.2,0.0,196,0.2,0.16666666666666666,0.08383324304718358
without_stopwords_with_stemming,1.2,0.0,197,0.2,0.6666666666666666,0.6143790849673202
without_stopwords_with_stemming,1.2,0.0,198,0.3,0.75,0.39887284701114484
without_stopwords_with_stemming,1.2,0.0,199,0.1,0.125,0.11087224723400219
without_stopwords_with_stemming,1.2,0.0,2,0.4,0.16666666666666666,0.23686482495798258
without_stopwords_with_stemming,1.2,0.0,20,0.5,0.5555555555555556,0.4642619798517673
without_stopwords_with_stemming,1.2,0.0,200,0.2,0.6666666666666666,0.25256410256410255
without_stopwords_with_stemming,1.2,0.0,201,0.4,0.25,0.30389683596681866
without_stopwords_with_stemming,1.2,0.0,202,0.3,0.21428571428571427,0.22826272871896866
without_stopwords_with_stemming,1.2,0.0,203,0.2,0.14285714285714285,0.2095884425470147
without_stopwords_with_stemming,1.2,0.0,204,0.0,0.0,0.03735831034070236
without_stopwords_with_stemming,1.2,0.0,205,0.2,1.0,1.0
without_stopwords_with_stemming,1.2,0.0,206,0.2,0.6666666666666666,0.20767195767195767
without_stopwords_with_stemming,1.2,0.0,207,0.2,0.4,0.12171999795207863
without_stopwords_with_stemming,1.2,0.0,208,0.5,0.8333333333333334,0.6079365079365079
without_stopwords_with_stemming,1.2,0.0,209,0.1,0.08333333333333333,0.1252731951456034
without_stopwords_with_stemming,1.2,0.0,21,0.0,0.0,0.041986361032886256
without_stopwords_with_stemming,1.2,0.0,210,0.2,0.3333333333333333,0.3599535131421416
without_stopwords_with_stemming,1.2,0.0,211,0.1,0.09090909090909091,0.1439406408093228
without_stopwords_with_stemming,1.2,0.0,212,0.4,0.2857142857142857,0.45113963400606905
without_stopwords_with_stemming,1.2,0.0,213,0.5,0.45454545454545453,0.5703472341524691
without_stopwords_with_stemming,1.2,0.0,214,0.1,0.25,0.155382337213607
without_stopwords_with_stemming,1.2,0.0,215,0.0,0.0,0.03265822784810127
without_stopwords_with_stemming,1.2,0.0,216,0.0,0.0,0.002976190476190476
without_stopwords_with_stemming,1.2,0.0,217,0.2,0.13333333333333333,0.22698385389343495
without_stopwords_with_stemming,1.2,0.0,218,0.4,0.26666666666666666,0.2829646611744074
without_stopwords_with_stemming,1.2,0.0,219,0.0,0.0,0.04278855466549654
without_stopwords_with_stemming,1.2,0.0,22,0.0,0.0,0.000846740050804403
without_stopwords_with_stemming,1.2,0.0,220,0.2,0.10526315789473684,0.19205196124497192
without_stopwords_with_stemming,1.2,0.0,221,0.3,0.16666666666666666,0.24258051207702427
without_stopwords_with_stemming,1.2,0.0,222,0.6,0.6666666666666666,0.801308827624617
without_stopwords_with_stemming,1.2,0.0,223,0.3,0.75,0.7401315789473684
without_stopwords_with_stemming,1.2,0.0,224,0.1,0.125,0.12379284889411016
without_stopwords_with_stemming,1.2,0.0,225,0.3,0.125,0.10036578796696827
without_stopwords_with_stemming,1.2,0.0,23,0.3,0.09375,0.19474554993778195
without_stopwords_with_stemming,1.2,0.0,24,0.2,0.6666666666666666,0.32564102564102565
without_stopwords_with_stemming,1.2,0.0,25,0.6,0.6666666666666666,0.6939226827113072
without_stopwords_with_stemming,1.2,0.0,26,0.2,0.3333333333333333,0.1994112591962851
without_stopwords_with_stemming,1.2,0.0,27,0.1,0.3333333333333333,0.09257086999022483
without_stopwords_with_stemming,1.2,0.0,28,0.0,0.0,0.004058976972895178
without_stopwords_with_stemming,1.2,0.0,29,0.3,0.3333333333333333,0.3145293380098013
without_stopwords_with_stemming,1.2,0.0,3,0.6,0.75,0.6475656288156287
without_stopwords_with_stemming,1.2,0.0,30,0.2,0.2857142857142857,0.1422503522563112
without_stopwords_with_stemming,1.2,0.0,31,0.0,0.0,0.0008873114463176575
without_stopwords_with_stemming,1.2,0.0,32,0.1,0.16666666666666666,0.059969145908741445
without_stopwords_with_stemming,1.2,0.0,33,0.3,1.0,0.6388888888888888
without_stopwords_with_stemming,1.2,0.0,34,0.3,0.5,0.4089372623855383
without_stopwords_with_stemming,1.2,0.0,35,0.0,0.0,0.04366494072376425
without_stopwords_with_stemming,1.2,0.0,36,0.1,0.5,0.5015576323987538
without_stopwords_with_stemming,1.2,0.0,37,0.0,0.0,0.06753364205425648
without_stopwords_with_stemming,1.2,0.0,38,0.1,0.1,0.05473556199321935
without_stopwords_with_stemming,1.2,0.0,39,0.2,0.15384615384615385,0.1526956857104638
without_stopwords_with_stemming,1.2,0.0,4,0.1,0.5,0.537037037037037
without_stopwords_with_stemming,1.2,0.0,40,0.2,0.16666666666666666,0.12471381317647617
without_stopwords_with_stemming,1.2,0.0,41,0.3,1.0,0.8095238095238094
without_stopwords_with_stemming,1.2,0.0,42,0.1,0.2,0.09463853009046155
without_stopwords_with_stemming,1.2,0.0,43,0.3,0.5,0.38742166785700477
without_stopwords_with_stemming,1.2,0.0,44,0.0,0.0,0.0020034342315509426
without_stopwords_with_stemming,1.2,0.0,45,0.2,0.16666666666666666,0.20107502138642555
without_stopwords_with_stemming,1.2,0.0,46,0.7,0.4666666666666667,0.48344725378326536
without_stopwords_with_stemming,1.2,0.0,47,0.4,0.2857142857142857,0.4033418804244539
without_stopwords_with_stemming,1.2,0.0,48,0.4,0.36363636363636365,0.2846561098732359
without_stopwords_with_stemming,1.2,0.0,49,0.1,0.5,0.06821378340365682
without_stopwords_with_stemming,1.2,0.0,5,0.3,0.75,0.637987012987013
without_stopwords_with_stemming,1.2,0.0,50,0.0,0.0,0.02819675157528218
without_stopwords_with_stemming,1.2,0.0,51,0.5,0.5,0.3757656423371166
without_stopwords_with_stemming,1.2,0.0,52,0.2,0.5,0.28484848484848485
without_stopwords_with_stemming,1.2,0.0,53,0.2,0.2,0.3180442473344879
without_stopwords_with_stemming,1.2,0.0,54,0.2,0.2222222222222222,0.11614497998045005
without_stopwords_with_stemming,1.2,0.0,55,0.3,0.3,0.1826518636016785
without_stopwords_with_stemming,1.2,0.0,56,0.2,0.2,0.13734357695530922
without_stopwords_with_stemming,1.2,0.0,57,0.0,0.0,0.07033079921762221
without_stopwords_with_stemming,1.2,0.0,58,0.1,0.1111111111111111,0.1487874264235506
without_stopwords_with_stemming,1.2,0.0,59,0.2,0.5,0.13741067884080985
without_stopwords_with_stemming,1.2,0.0,6,0.1,0.25,0.13069661792738188
without_stopwords_with_stemming,1.2,0.0,60,0.3,0.6,0.35505791783581553
without_stopwords_with_stemming,1.2,0.0,61,0.3,0.6,0.5251428571428571
without_stopwords_with_stemming,1.2,0.0,62,0.0,0.0,0.00829842935943497
without_stopwords_with_stemming,1.2,0.0,63,0.0,0.0,0.05363527020861847
without_stopwords_with_stemming,1.2,0.0,64,0.1,0.5,0.537037037037037
without_stopwords_with_stemming,1.2,0.0,65,0.2,0.13333333333333333,0.11378390968540252
without_stopwords_with_stemming,1.2,0.0,66,0.0,0.0,0.05023989898989899
without_stopwords_with_stemming,1.2,0.0,67,0.3,0.21428571428571427,0.20669811446897954
without_stopwords_with_stemming,1.2,0.0,68,0.1,0.2,0.09247810492205624
without_stopwords_with_stemming,1.2,0.0,69,0.1,0.2,0.045618603527019366
without_stopwords_with_stemming,1.2,0.0,7,0.2,0.4,0.16178010468320927
without_stopwords_with_stemming,1.2,0.0,70,0.2,0.2,0.12647842741015006
without_stopwords_with_stemming,1.2,0.0,71,0.1,0.125,0.11169118224482023
without_stopwords_with_stemming,1.2,0.0,72,0.1,0.058823529411764705,0.07472112943578084
without_stopwords_with_stemming,1.2,0.0,73,0.7,0.35,0.3616856458288778
without_stopwords_with_stemming,1.2,0.0,74,0.1,0.16666666666666666,0.19912302638605595
without_stopwords_with_stemming,1.2,0.0,75,0.0,0.0,0.020191708747742003
without_stopwords_with_stemming,1.2,0.0,76,0.2,0.2857142857142857,0.2352153292686414
without_stopwords_with_stemming,1.2,0.0,77,0.2,0.3333333333333333,0.33028699466056444
without_stopwords_with_stemming,1.2,0.0,78,0.3,1.0,0.8095238095238094
without_stopwords_with_stemming,1.2,0.0,79,0.1,0.2,0.046869697014360744
without_stopwords_with_stemming,1.2,0.0,8,0.1,0.09090909090909091,0.15167433699115015
without_stopwords_with_stemming,1.2,0.0,80,0.0,0.0,0.011123470893326489
without_stopwords_with_stemming,1.2,0.0,81,0.2,1.0,0.6428571428571428
without_stopwords_with_stemming,1.2,0.0,82,0.2,0.4,0.1467613441714161
without_stopwords_with_stemming,1.2,0.0,83,0.1,0.25,0.13980803233139683
without_stopwords_with_stemming,1.2,0.0,84,0.3,0.2727272727272727,0.3628202589353799
without_stopwords_with_stemming,1.2,0.0,85,0.1,0.25,0.13639477054111201
without_stopwords_with_stemming,1.2,0.0,86,0.2,1.0,0.5
without_stopwords_with_stemming,1.2,0.0,87,0.0,0.0,0.01074953699715292
without_stopwords_with_stemming,1.2,0.0,88,0.6,1.0,0.594047619047619
without_stopwords_with_stemming,1.2,0.0,89,0.2,0.3333333333333333,0.17047479810637703
without_stopwords_with_stemming,1.2,0.0,9,0.3,1.0,0.5888888888888889
without_stopwords_with_stemming,1.2,0.0,90,0.3,0.23076923076923078,0.21237687642085118
without_stopwords_with_stemming,1.2,0.0,91,0.4,0.4444444444444444,0.4510488678084138
without_stopwords_with_stemming,1.2,0.0,92,0.7,0.5384615384615384,0.5076339944419778
without_stopwords_with_stemming,1.2,0.0,93,0.1,1.0,0.5
without_stopwords_with_stemming,1.2,0.0,94,0.5,0.4166666666666667,0.5646982152340455
without_stopwords_with_stemming,1.2,0.0,95,0.2,1.0,0.41666666666666663
without_stopwords_with_stemming,1.2,0.0,96,0.7,0.5384615384615384,0.4926816723619095
without_stopwords_with_stemming,1.2,0.0,97,0.3,0.3,0.21603539796411733
without_stopwords_with_stemming,1.2,0.0,98,0.0,0.0,0.023150473864759578
without_stopwords_with_stemming,1.2,0.0,99,0.2,0.5,0.3270944741532976
without_stopwords_with_stemming,1.2,0.75,1,0.3,0.10714285714285714,0.2265144780554725
without_stopwords_with_stemming,1.2,0.75,10,0.1,0.125,0.15135967264917005
without_stopwords_with_stemming,1.2,0.75,100,0.3,0.3333333333333333,0.2246045299656679
without_stopwords_with_stemming,1.2,0.75,101,0.5,0.8333333333333334,0.7819444444444444
without_stopwords_with_stemming,1.2,0.75,102,0.3,0.75,0.42275432900432897
without_stopwords_with_stemming,1.2,0.75,103,0.0,0.0,0.036506678741227074
without_stopwords_with_stemming,1.2,0.75,104,0.1,0.2,0.17134229539848506
without_stopwords_with_stemming,1.2,0.75,105,0.3,0.6,0.5577519379844962
without_stopwords_with_stemming,1.2,0.75,106,0.3,0.6,0.4862193362193362
without_stopwords_with_stemming,1.2,0.75,107,0.4,0.5714285714285714,0.34395012034763583
without_stopwords_with_stemming,1.2,0.75,108,0.5,0.7142857142857143,0.8347247990105133
without_stopwords_with_stemming,1.2,0.75,109,0.0,0.0,0.04028675439578031
without_stopwords_with_stemming,1.2,0.75,11,0.2,0.2857142857142857,0.22521604069298193
without_stopwords_with_stemming,1.2,0.75,110,0.1,0.25,0.14214192923410277
without_stopwords_with_stemming,1.2,0.75,111,0.2,0.2857142857142857,0.30146361574933006
without_stopwords_with_stemming,1.2,0.75,112,0.1,0.5,0.29545454545454547
without_stopwords_with_stemming,1.2,0.75,113,0.1,0.25,0.1759413845113642
without_stopwords_with_stemming,1.2,0.75,114,0.1,0.25,0.15840871282929728
without_stopwords_with_stemming,1.2,0.75,115,0.1,0.25,0.037905091393452044
without_stopwords_with_stemming,1.2,0.75,116,0.1,0.2,0.06337769357590144
without_stopwords_with_stemming,1.2,0.75,117,0.0,0.0,0.03573687539531942
without_stopwords_with_stemming,1.2,0.75,118,0.2,0.6666666666666666,0.35555555555555557
without_stopwords_with_stemming,1.2,0.75,119,0.1,1.0,1.0
without_stopwords_with_stemming,1.2,0.75,12,0.2,0.4,0.27841281669150525
without_stopwords_with_stemming,1.2,0.75,120,0.4,0.4444444444444444,0.3948797498797499
without_stopwords_with_stemming,1.2,0.75,121,0.4,0.5714285714285714,0.49527740410093346
without_stopwords_with_stemming,1.2,0.75,122,0.5,0.5555555555555556,0.33425435551338545
without_stopwords_with_stemming,1.2,0.75,123,0.0,0.0,0.10795454545454546
without_stopwords_with_stemming,1.2,0.75,124,0.0,0.0,0.004205011564645667
without_stopwords_with_stemming,1.2,0.75,125,0.3,0.17647058823529413,0.24336442230785646
without_stopwords_with_stemming,1.2,0.75,126,0.2,0.25,0.2216167395272369
without_stopwords_with_stemming,1.2,0.75,127,0.1,0.2,0.09061088105889747
without_stopwords_with_stemming,1.2,0.75,128,0.0,0.0,0.016608391608391608
without_stopwords_with_stemming,1.2,0.75,129,0.4,0.5714285714285714,0.4389790996855941
without_stopwords_with_stemming,1.2,0.75,13,0.0,0.0,0.0027300464228189473
without_stopwords_with_stemming,1.2,0.75,130,0.4,0.8,0.478124301363738
without_stopwords_with_stemming,1.2,0.75,131,0.2,0.25,0.28198059859244073
without_stopwords_with_stemming,1.2,0.75,132,0.8,0.5333333333333333,0.676914566914567
without_stopwords_with_stemming,1.2,0.75,133,0.3,0.42857142857142855,0.32556659027247264
without_stopwords_with_stemming,1.2,0.75,134,0.1,0.5,0.2727272727272727
without_stopwords_with_stemming,1.2,0.75,135,0.5,0.625,0.6750270562770562
without_stopwords_with_stemming,1.2,0.75,136,0.2,0.6666666666666666,0.46305418719211816
without_stopwords_with_stemming,1.2,0.75,137,0.2,0.5,0.1930809184399008
without_stopwords_with_stemming,1.2,0.75,138,0.1,0.5,0.1527777777777778
without_stopwords_with_stemming,1.2,0.75,139,0.0,0.0,0.010458180744004187
without_stopwords_with_stemming,1.2,0.75,14,0.1,0.5,0.5769230769230769
without_stopwords_with_stemming,1.2,0.75,140,0.2,0.3333333333333333,0.18304008567287147
without_stopwords_with_stemming,1.2,0.75,141,0.2,0.3333333333333333,0.15351900351900352
without_stopwords_with_stemming,1.2,0.75,142,0.0,0.0,0.07692307692307693
without_stopwords_with_stemming,1.2,0.75,143,0.2,1.0,0.6666666666666666
without_stopwords_with_stemming,1.2,0.75,144,0.5,0.8333333333333334,0.38386243386243385
without_stopwords_with_stemming,1.2,0.75,145,0.4,0.5714285714285714,0.28915585323703635
without_stopwords_with_stemming,1.2,0.75,146,0.2,1.0,0.8333333333333333
without_stopwords_with_stemming,1.2,0.75,147,0.4,0.4,0.27231733495804644
without_stopwords_with_stemming,1.2,0.75,148,0.2,0.3333333333333333,0.320098198103351
without_stopwords_with_stemming,1.2,0.75,149,0.4,0.36363636363636365,0.36854512534936373
without_stopwords_with_stemming,1.2,0.75,15,0.2,1.0,1.0
without_stopwords_with_stemming,1.2,0.75,150,0.2,1.0,0.8333333333333333
without_stopwords_with_stemming,1.2,0.75,151,0.0,0.0,0.03045577825896998
without_stopwords_with_stemming,1.2,0.75,152,0.0,0.0,0.021915906474462715
without_stopwords_with_stemming,1.2,0.75,153,0.3,0.42857142857142855,0.33021495000650464
without_stopwords_with_stemming,1.2,0.75,154,0.2,1.0,0.8333333333333333
without_stopwords_with_stemming,1.2,0.75,155,0.2,0.3333333333333333,0.16296515110070445
without_stopwords_with_stemming,1.2,0.75,156,0.7,0.5,0.5121173468067117
without_stopwords_with_stemming,1.2,0.75,157,0.5,0.1282051282051282,0.32691801188883357
without_stopwords_with_stemming,1.2,0.75,158,0.3,0.375,0.39115859822443844
without_stopwords_with_stemming,1.2,0.75,159,0.2,0.25,0.08337486302003524
without_stopwords_with_stemming,1.2,0.75,16,0.1,0.3333333333333333,0.19849659384543103
without_stopwords_with_stemming,1.2,0.75,160,0.1,0.2,0.12249539708788468
without_stopwords_with_stemming,1.2,0.75,161,0.3,0.5,0.5377541371158393
without_stopwords_with_stemming,1.2,0.75,162,0.2,0.25,0.2564916491820227
without_stopwords_with_stemming,1.2,0.75,163,0.2,0.6666666666666666,0.2966457023060796
without_stopwords_with_stemming,1.2,0.75,164,0.4,0.5,0.43604129347663834
without_stopwords_with_stemming,1.2,0.75,165,0.2,1.0,0.5833333333333333
without_stopwords_with_stemming,1.2,0.75,166,0.1,0.125,0.03958444176569924
without_stopwords_with_stemming,1.2,0.75,167,0.2,1.0,0.75
without_stopwords_with_stemming,1.2,0.75,168,0.0,0.0,0.04097744360902256
without_stopwords_with_stemming,1.2,0.75,169,0.2,0.5,0.2617360874018436
without_stopwords_with_stemming,1.2,0.75,17,0.1,0.5,0.5161290322580645
without_stopwords_with_stemming,1.2,0.75,170,0.4,0.6666666666666666,0.6270847419427541
without_stopwords_with_stemming,1.2,0.75,171,0.3,1.0,0.6388888888888888
without_stopwords_with_stemming,1.2,0.75,172,0.4,1.0,0.8875
without_stopwords_with_stemming,1.2,0.75,173,0.2,1.0,1.0
without_stopwords_with_stemming,1.2,0.75,174,0.1,0.2,0.07959058244132872
without_stopwords_with_stemming,1.2,0.75,175,0.0,0.0,0.050457395116559736
without_stopwords_with_stemming,1.2,0.75,176,0.1,0.14285714285714285,0.08378859971593015
without_stopwords_with_stemming,1.2,0.75,177,0.4,0.8,0.7297979797979799
without_stopwords_with_stemming,1.2,0.75,178,0.3,0.75,0.5535714285714286
without_stopwords_with_stemming,1.2,0.75,179,0.2,0.5,0.34460784313725484
without_stopwords_with_stemming,1.2,0.75,18,0.1,0.3333333333333333,0.3600393217006635
without_stopwords_with_stemming,1.2,0.75,180,0.3,0.42857142857142855,0.447746371275783
without_stopwords_with_stemming,1.2,0.75,181,0.1,0.2,0.2664835334560105
without_stopwords_with_stemming,1.2,0.75,182,0.2,1.0,0.5833333333333333
without_stopwords_with_stemming,1.2,0.75,183,0.6,0.46153846153846156,0.641481093398113
without_stopwords_with_stemming,1.2,0.75,184,0.2,0.2857142857142857,0.3359385396387294
without_stopwords_with_stemming,1.2,0.75,185,0.6,0.6666666666666666,0.8153439153439153
without_stopwords_with_stemming,1.2,0.75,186,0.4,0.25,0.16168675126869375
without_stopwords_with_stemming,1.2,0.75,187,0.2,0.3333333333333333,0.17033781859986438
without_stopwords_with_stemming,1.2,0.75,188,0.5,0.45454545454545453,0.40860250939706916
